course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	rating	content_duration	published_timestamp_date	subject	revenue
1101382	Binary Options Masterclass	200	Paid	70	11	16	Beginner Level	0.76	2	2/13/2017	business	14000
1101522	Cajon Step-by-Step: Beginner > Intermediate > Advanced	35	paid	73	9	45	Intermediate Level	0.11	3	2/13/2017	music	2555
1102396	Instant Harmonica - play 'Can't Help Falling in Love' now!	40	paid	32	3	11	All Levels	0.11	1	2/7/2017	music	1280
1102436	Learn 10 Scottish Tunes Piano Easy Level	45	paid	103	1	46	All Levels	0.8	3.5	2/20/2017	music	4635
1102462	FOREX Trading with Price Action	195	Paid	484	57	19	Beginner Level	0.99	1	3/14/2017	business	94380
1102962	Angular Material - Quickstart	0	free	3766	135	14	All Levels	0.66	0.7	3/9/2017	web_development	0
1103272	"How to remove 'Risk from Penny Stocks - Options Trading"""	200	Paid	668	12	22	All Levels	0.24	1	2/7/2017	business	133600
1103448	Learn how to convert PSD to HTML and CSS responsive	30	paid	5324	52	14	All Levels	0.47	2.5	2/10/2017	web_development	159720
1103526	Pure Modal Magic: The Complete Guitar Modes Solution	50	paid	52	3	18	Intermediate Level	0.07	2	2/14/2017	music	2600
1103590	Trading con retrocesos de Fibonacci	25	Paid	14	4	15	All Levels	0.33	2.5	2/7/2017	business	350
1103718	Naked Put Options Trade Covered Call & Poor Man Covered Call	200	Paid	939	7	19	Intermediate Level	0.88	1.5	2/10/2017	business	187800
1103954	Node.js: The Essentials + API Frameworks Express KOA Sails	20	paid	2760	52	34	All Levels	0.11	1	2/16/2017	web_development	55200
1104492	Instant Harmonica - play the Irish anthem Danny Boy today!	40	paid	8	1	15	Beginner Level	0.94	1	3/21/2017	music	320
1104494	Instant Harmonica - play this classic 8 bar blues tune!	40	paid	43	4	13	Beginner Level	0.46	1	4/23/2017	music	1720
1104496	Instant Harmonica - play this classic GAME OF THRONES theme!	40	paid	21	2	13	Beginner Level	0.66	1	5/30/2017	music	840
1104500	Instant Harmonica - play 12 bar blues Big Walter style now!	40	paid	31	2	14	All Levels	0.11	1	5/19/2017	music	1240
1104858	Photoshop Tools 101	50	paid	6	0	49	Beginner Level	0.94	3	5/1/2017	graphics_design	300
1105216	Bank Financial Management A Comprehensive Study	50	Paid	1081	6	21	All Levels	0.35	1.5	2/10/2017	business	54050
1105344	Quantitative Aptitude for Banking & Competitive Examinations	50	Paid	1056	1	42	Intermediate Level	0.06	3	2/9/2017	business	52800
1105636	How to Design A 2D Character in Illustrator	20	paid	1	1	9	Beginner Level	0.76	1	2/8/2017	graphics_design	20
1105778	A-Frame WebVR Programming Tutorial Series (Virtual Reality)	40	paid	6648	16	22	All Levels	0.15	1.5	5/24/2017	web_development	265920
1105794	Piano Music Theory (Back To Basics) by JFilt	0	free	4967	308	12	Beginner Level	0.14	0.5	2/13/2017	music	0
1105904	Learn How To Play 25 Classic Hip Hop Songs	25	paid	153	9	27	All Levels	1	2.5	2/13/2017	music	3825
1106148	Series 7: Intermediate Options	55	Paid	5	0	11	All Levels	0.97	1	4/17/2017	business	275
1106490	The Design Theory Blitz	35	paid	142	35	9	Beginner Level	0.98	0.7	4/5/2017	graphics_design	4970
1106646	Laravel Blog Development Starter	0	free	4499	138	20	Beginner Level	0.89	2	2/14/2017	web_development	0
1107524	The Complete NodeJS Course: Build a Full Business Rating App	195	paid	17784	260	61	Beginner Level	0.48	12.5	2/13/2017	web_development	3467880
1107904	Financial Reporting A Comprehensive Study	50	Paid	45	1	72	Beginner Level	0.95	8	2/9/2017	business	2250
1107954	"Day trading strategy for all level, with 72% success rate"	95	Paid	51	9	15	All Levels	0.88	0.53	3/2/2017	business	4845
1107986	Building Data Visualizations with D3 and Angular 2	125	paid	293	30	31	All Levels	0.98	3.5	2/23/2017	web_development	36625
1108666	Worship Piano: From Beginner to Pro	80	paid	117	11	32	Intermediate Level	0.12	3	2/18/2017	music	9360
1109150	RESTful API with Laravel 5.4: Definitive Guide	145	paid	655	95	195	All Levels	0.55	12.5	4/28/2017	web_development	94975
1109736	Beginners Introduction to Web Development	200	paid	7331	55	18	All Levels	0.12	1.5	2/13/2017	web_development	1466200
1109926	GraphQL with React: The Complete Developers Guide	150	paid	6412	987	114	Beginner Level	0.77	13	2/14/2017	web_development	961800
1110256	QuickBooks Online : Inventory Management For Non-Finance	35	Paid	8	4	10	All Levels	0.88	0.67	4/20/2017	business	280
1110470	The Passive Investing Blueprint - Build Wealth Passively	200	Paid	338	32	66	All Levels	0.74	3.5	3/8/2017	business	67600
1110756	HTML Tutorials : HTML Code for Website Creating	20	paid	2401	15	27	Beginner Level	0.96	3	2/22/2017	web_development	48020
1111552	Build a Complete JQuery Plugin (Image Pop-up Dialog)	20	paid	1126	10	12	Intermediate Level	0.96	1	2/23/2017	web_development	22520
1111562	Instant Harmonica - play 'I just called to say I love you'	40	paid	15	0	11	Beginner Level	0.16	1	2/15/2017	music	600
1111630	Learn to play the piano or keyboard from scratch	145	paid	1987	11	161	Beginner Level	0.85	14	5/31/2017	music	288115
1111844	Build a Single Page Application with jQuery & AJAX	60	paid	486	59	27	All Levels	0.39	2	2/18/2017	web_development	29160
1112604	Javascript Specialist	200	paid	408	39	80	All Levels	0.32	8	2/23/2017	web_development	81600
1112844	The Complete Web Developer Masterclass: Beginner To Advanced	20	paid	1030	11	30	Beginner Level	0.11	2.5	5/12/2017	web_development	20600
1113008	Building Up To Barre Chords	20	paid	20	6	12	All Levels	0.48	0.72	3/16/2017	music	400
1113036	Mastering CSS 3.0 Selectors	0	free	4115	63	13	All Levels	0.67	2	2/22/2017	web_development	0
1113170	Walking Bass Fundamentals	50	paid	44	3	34	All Levels	0.96	2	3/13/2017	music	2200
1113442	Beginners Chart Patterns Trading for Penny Stocks	200	Paid	40	7	26	All Levels	0.93	1.5	2/22/2017	business	8000
1113702	"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep"	20	Paid	1	0	13	Intermediate Level	0.97	3	3/27/2017	business	20
1113822	Complete GST Course & Certification - Grow Your CA Practice	75	Paid	2792	923	274	All Levels	0.96	39	3/9/2017	business	209400
1114060	Flask Tutorial Step by Step	0	free	4645	171	19	All Levels	0.96	2	2/28/2017	web_development	0
1114164	Affinity Designer - making seamless patterns	20	paid	35	13	11	All Levels	0.79	1	2/20/2017	graphics_design	700
1114470	Adobe Photoshop CS6 para Iniciantes	40	paid	5	0	63	Beginner Level	0.94	7	2/17/2017	graphics_design	200
1114722	Complete Beginners Introduction to Guitar	40	paid	10	4	35	Beginner Level	0.06	1.5	2/27/2017	music	400
1115064	XML DTD - Crash Course for Beginners	45	paid	944	1	10	Intermediate Level	0.89	1	2/18/2017	web_development	42480
1115126	XML XSLT - Crash Course for Beginners	45	paid	426	4	9	All Levels	0.02	1	2/19/2017	web_development	19170
1115128	XML DOM - Crash Course for Beginners	45	paid	396	6	8	Beginner Level	0.83	0.57	2/19/2017	web_development	17820
1115132	XML XQuery - Crash Course for Beginners	45	paid	426	4	10	All Levels	0.29	1	2/19/2017	web_development	19170
1115222	Learn and Understand React	30	paid	4848	105	123	All Levels	0.99	16.5	3/23/2017	web_development	145440
11153	Learn jQuery: An In-depth Course For Beginners	50	paid	7014	95	62	All Levels	0.54	4.5	11/29/2011	web_development	350700
1115348	"Full stack Universal React with Redux, Node js and MongoDB"	195	paid	1121	174	62	Beginner Level	0.96	5	5/8/2017	web_development	218595
1115504	How to Make Your Own Children's Interactive eBook!	95	paid	33	2	17	All Levels	0.79	1.5	2/17/2017	graphics_design	3135
1116196	Essential Theory and Technique for Guitar	0	free	2285	34	22	Beginner Level	0.76	2	2/25/2017	music	0
1116366	HTML and CSS Foundations	0	free	1544	15	29	All Levels	0.96	1	6/23/2017	web_development	0
1116700	#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key	75	paid	850	3	43	All Levels	0.39	1	2/21/2017	music	63750
11174	Become a Web Developer from Scratch	120	paid	69186	2408	197	All Levels	0.61	27.5	11/19/2011	web_development	8302320
1117796	Typographic Logo Design in Illustrator - Beginners & Beyond	150	paid	1720	40	27	All Levels	0.86	1.5	2/23/2017	graphics_design	258000
1117834	Learn How To Trade Gold In 2017	200	Paid	2	1	16	All Levels	0.97	1	4/6/2017	business	400
1119092	"Learn guitar the Right way! Complete 'KickStarter course"""	150	paid	2102	33	99	Beginner Level	0.96	9	2/25/2017	music	315300
1119610	Harmonica Jamz: The Only Course on Jammin' with Friends	60	paid	568	8	65	All Levels	0.07	5	3/21/2017	music	34080
1119920	Financial Ratios Using Excel	100	Paid	1223	14	29	All Levels	0.89	1	3/7/2017	business	122300
